-1.94 -0.04  0.04  1.94
-1.96 -0.02  0.02  1.96
-1.98 -0.00  0.00  1.98
-1.98 -0.01  0.01  1.98
-2.00 -0.00  0.00  2.00
-1.99  0.00  0.00  1.99
-1.98 -0.01  0.01  1.98
-1.97 -0.02  0.02  1.97
-1.95 -0.05  0.05  1.95
-1.92 -0.07  0.07  1.92
-1.89 -0.11  0.11  1.89
-1.85 -0.14  0.14  1.85
-1.81 -0.19  0.19  1.81
-1.76 -0.24  0.24  1.76
-1.70 -0.29  0.29  1.70
-1.65 -0.35  0.35  1.65
-1.58 -0.41  0.41  1.58
-1.52 -0.47  0.47  1.52
-1.45 -0.54  0.54  1.45
-1.38 -0.61  0.61  1.38
-1.31 -0.69  0.69  1.31
-1.23 -0.76  0.76  1.23
-1.15 -0.84  0.84  1.15
-1.08 -0.92  0.92  1.08
-1.00 -1.00  1.00  1.00
-1.08 -0.92  0.92  1.08
-1.15 -0.84  0.84  1.15
-1.23 -0.76  0.76  1.23
-1.31 -0.69  0.69  1.31
-1.38 -0.61  0.61  1.38
-1.45 -0.54  0.54  1.45
-1.52 -0.47  0.47  1.52
-1.58 -0.41  0.41  1.58
-1.65 -0.35  0.35  1.65
-1.70 -0.29  0.29  1.70
-1.76 -0.24  0.24  1.76
-1.81 -0.19  0.19  1.81
-1.85 -0.14  0.14  1.85
-1.89 -0.11  0.11  1.89
-1.92 -0.07  0.07  1.92
-1.95 -0.05  0.05  1.95
-1.97 -0.02  0.02  1.97
-1.98 -0.01  0.01  1.98
-1.99  0.00  0.00  1.99
